"ID","S1_Progress","S2_Progress","S1_Attention1","S1_Attention2","S1_Attention3","S1_AttentionFailed","S2_Attention1","S2_Attention_2","S2_Attention_3","S2_AttentionFailed","Gender","Gender_TEXT","Ethnicity","Ethnicity_TEXT","Education","Religion","Religion_9_TEXT","Hel_Pr1","Hel_Pr2","Hel_Pr3","Hel_Pr4","Hel_Pr5","Hel_Pr6","Hel_Pr7","Age","Rrel_exp4","ICQ1","ICQ2","ICQ3","ICQ4","ICQ5","ICQ6","ICQ7","ICQ8","ICQ9","ICQ10","ICQ11","ICQ12","ICQ13","ICQ14","ICQ15","RecFP_1","RecFP_2","RecFP_3","RecFP_4","RecFP_5","RecFP_6","RecFP_7","RecFP_8","AuthFP_1","AuthFP_2","AuthFP_3","AuthFP_4","AuthFP_5","AuthFP_6","AuthFP_7","AuthFP_8","Ethnicity_Chinese","Hel_Avg","SCavg","Initiation","SelfDisc","NegAssr","EmoSup","ConfMan","RecFP","AuthFP"
286,100,100,"Disagree","Agree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Master’s degree","Buddhism",NA,4,2,2,2,2,5,2,32,5,4,2,4,2,2,2,4,3,2,2,3,3,4,3,2,6,6,6,6,6,6,6,5,2,2,2,4,4,6,5,2,"Chinese",2.71428571428571,2.8,3.33333333333333,2.66666666666667,2,3,3,47,27
331,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite important","Often","Moderately so","No","Female",NA,"Indian",NA,"Bachelor’s degree","Christianity",NA,5,5,2,4,2,1,1,25,4,1,1,1,2,2,1,3,3,3,3,3,3,3,2,4,6,6,6,5,6,6,6,6,4,1,3,1,3,6,1,1,"Not Chinese",2.85714285714286,2.33333333333333,1,3,1.66666666666667,3,3,47,20
368,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Indian",NA,"Bachelor’s degree","Hinduism",NA,4,2,2,3,5,1,2,25,4,2,1,2,4,3,3,3,3,3,3,2,2,4,3,2,6,5,6,6,6,6,6,6,4,1,4,1,5,3,1,1,"Not Chinese",2.71428571428571,2.66666666666667,1.66666666666667,2.33333333333333,3.33333333333333,3,3,47,20
379,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite important","Often","Moderately so","No","Female",NA,"Malay",NA,"Bachelor’s degree","Islam",NA,2,2,2,2,3,2,2,31,0,2,1,3,3,2,3,3,3,3,2,4,2,3,3,2,6,6,6,6,6,6,6,6,4,5,5,4,4,6,5,3,"Not Chinese",2.14285714285714,2.6,2,2.66666666666667,2.66666666666667,3,2.66666666666667,48,36
386,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Bachelor’s degree","Christianity",NA,5,5,4,4,4,4,4,30,3,3,3,3,4,4,3,3,4,4,4,3,3,4,3,3,6,5,6,6,6,6,6,5,4,4,4,2,4,5,2,6,"Chinese",4.28571428571429,3.4,3,3.33333333333333,3.66666666666667,3.66666666666667,3.33333333333333,46,31
387,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"College/Pre-university graduate","Islam",NA,4,5,4,4,5,5,3,27,2,2,3,2,2,2,1,2,2,3,2,1,2,3,3,3,5,3,5,4,5,5,5,4,4,1,2,4,2,4,1,2,"Not Chinese",4.28571428571429,2.2,2.33333333333333,1.66666666666667,1.66666666666667,2.33333333333333,3,36,20
398,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Bachelor’s degree","Taoism",NA,5,5,3,5,2,4,4,26,2,2,3,3,4,4,3,3,2,2,4,3,3,3,3,1,6,5,6,5,6,6,6,5,4,4,1,1,4,2,2,1,"Chinese",4,2.86666666666667,2.66666666666667,3.33333333333333,3.66666666666667,2.33333333333333,2.33333333333333,45,19
418,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite important","Often","Moderately so","No","Female",NA,"Malay",NA,"Bachelor’s degree","Islam",NA,5,4,2,5,3,5,4,27,4,3,2,2,3,4,1,4,3,4,2,3,4,3,3,2,6,4,6,6,6,6,6,6,5,1,6,6,6,4,1,1,"Not Chinese",4,2.86666666666667,2.33333333333333,3,2.66666666666667,3.66666666666667,2.66666666666667,46,30
432,100,100,"Disagree","Disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Bachelor’s degree","Buddhism",NA,4,4,4,2,2,2,4,26,3,2,2,2,3,3,3,3,4,4,2,1,3,3,4,2,5,5,5,5,4,5,5,5,4,2,2,3,2,2,1,2,"Chinese",3.14285714285714,2.73333333333333,2,2,3,3.66666666666667,3,39,18
443,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Malay",NA,"Bachelor’s degree","Islam",NA,3,4,2,1,1,3,4,27,4,3,2,3,3,3,3,4,3,4,2,3,2,4,3,4,6,5,5,6,6,5,6,5,4,2,4,2,4,5,1,1,"Not Chinese",2.57142857142857,3.06666666666667,2.66666666666667,2.33333333333333,3,3.66666666666667,3.66666666666667,44,23
50,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Master’s degree","Buddhism",NA,4,4,3,1,2,5,1,25,3,2,3,4,4,3,1,3,3,3,2,4,2,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,"Chinese",2.85714285714286,2.86666666666667,3,2.66666666666667,2.66666666666667,3,3,40,39
158,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Chinese",NA,"Bachelor’s degree","Christianity",NA,5,5,4,4,5,5,5,30,1,4,4,4,1,4,3,4,3,4,4,4,3,3,4,1,5,6,6,6,6,6,6,5,5,1,2,3,5,3,5,6,"Chinese",4.71428571428571,3.33333333333333,4,3.66666666666667,2.66666666666667,3.66666666666667,2.66666666666667,46,30
263,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Bachelor’s degree","Christianity",NA,2,2,2,4,2,5,4,28,1,3,2,2,1,1,1,2,3,2,2,2,2,2,3,3,5,5,5,5,5,6,6,5,5,3,6,5,5,6,3,5,"Chinese",3,2.06666666666667,2.33333333333333,2,1,2.33333333333333,2.66666666666667,42,38
288,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Chinese",NA,"College/Pre-university graduate","Buddhism",NA,4,2,2,2,2,2,2,38,4,3,3,3,3,3,3,3,3,4,3,4,3,4,4,3,6,5,6,6,6,6,6,6,5,5,4,2,4,6,2,1,"Chinese",2.28571428571429,3.26666666666667,3,3.33333333333333,3,3.33333333333333,3.66666666666667,47,29
300,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No",NA,"Transwoman","Chinese",NA,"Bachelor’s degree","Agnosticism",NA,5,5,5,4,4,4,1,30,5,4,1,2,1,3,1,4,4,4,4,4,4,3,4,4,6,4,6,6,6,6,6,6,5,4,4,6,5,1,2,4,"Chinese",4,3.13333333333333,2.33333333333333,4,1.66666666666667,4,3.66666666666667,46,31
326,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Malay",NA,"High school graduate","Islam",NA,1,1,1,1,1,1,1,31,3,4,4,4,3,4,3,4,4,4,3,4,4,4,4,4,6,6,6,6,6,6,6,6,6,1,6,1,6,6,1,1,"Not Chinese",1,3.8,4,3.66666666666667,3.33333333333333,4,4,48,28
334,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Malay",NA,"Master’s degree","Islam",NA,5,4,3,5,2,4,5,31,2,4,4,3,2,3,2,4,4,4,4,4,4,2,3,3,6,6,6,5,6,5,6,4,4,3,4,5,4,4,5,2,"Not Chinese",4,3.33333333333333,3.66666666666667,4,2.33333333333333,4,2.66666666666667,44,31
426,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Indian",NA,"Bachelor’s degree","Hinduism",NA,5,4,3,5,5,3,4,35,3,3,1,1,2,2,2,4,4,4,4,3,3,2,2,4,6,5,6,6,6,6,6,6,4,5,3,3,4,2,6,2,"Not Chinese",4.14285714285714,2.73333333333333,1.66666666666667,3.33333333333333,2,4,2.66666666666667,47,29
434,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Malay",NA,"College/Pre-university graduate","Islam",NA,4,4,2,4,4,4,4,30,0,2,3,1,3,2,3,4,3,3,1,1,1,2,3,3,6,6,6,5,6,6,5,5,4,5,2,4,6,6,6,1,"Not Chinese",3.71428571428571,2.33333333333333,2,1,2.66666666666667,3.33333333333333,2.66666666666667,45,34
